3.64	0.00273783	4.16666e-06	0.000907064
3.65	0.00280299	4.16666e-06	0.000928787
3.66	0.00286889	4.16666e-06	0.000950752
3.67	0.00293554	4.16666e-06	0.00097297
3.68	0.00300298	4.16666e-06	0.000995449
3.69	0.00307122	4.16666e-06	0.0010182
3.7	0.00314031	4.16666e-06	0.00104123
3.71	0.00321026	4.16666e-06	0.00106454
3.72	0.00328111	4.16666e-06	0.00108816
3.73	0.0033529	4.16666e-06	0.00111209
3.74	0.00342564	4.16666e-06	0.00113634
3.75	0.00349939	4.16666e-06	0.00116092
3.76	0.00357417	4.16666e-06	0.00118585
3.77	0.00365003	4.16666e-06	0.00121114
3.78	0.00372699	4.16666e-06	0.00123679
3.79	0.00380511	4.16666e-06	0.00126283
3.8	0.00388441	4.16666e-06	0.00128927
3.81	0.00396496	4.16666e-06	0.00131611
3.82	0.00404679	4.16666e-06	0.00134339
3.83	0.00412994	4.16666e-06	0.00137111
3.84	0.00421448	4.16666e-06	0.00139929
3.85	0.00430045	4.16666e-06	0.00142794
3.86	0.0043879	4.16666e-06	0.0014571
3.87	0.0044769	4.16666e-06	0.00148676
3.88	0.0045675	4.16666e-06	0.00151696
3.89	0.00465976	4.16666e-06	0.00154772
3.9	0.00475375	4.16666e-06	0.00157905
3.91	0.00484954	4.16666e-06	0.00161098
3.92	0.0049472	4.16666e-06	0.00164353
3.93	0.00504681	4.16666e-06	0.00167673
3.94	0.00514844	4.16666e-06	0.00171061
3.95	0.00525218	4.16666e-06	0.00174519
3.96	0.00535811	4.16666e-06	0.0017805
3.97	0.00546633	4.16666e-06	0.00181658
3.98	0.00557694	4.16666e-06	0.00185345
3.99	0.00569003	4.16666e-06	0.00189115
4	0.00580572	4.16666e-06	0.00192971
4.01	0.00592413	4.16666e-06	0.00196918
4.02	0.00604536	4.16666e-06	0.00200959
4.03	0.00616955	4.16666e-06	0.00205099
4.04	0.00629684	4.16666e-06	0.00209342
4.05	0.00642736	4.16666e-06	0.00213693
4.06	0.00656128	4.16666e-06	0.00218156
4.07	0.00669875	4.16666e-06	0.00222739
4.08	0.00683994	4.16666e-06	0.00227445
4.09	0.00698504	4.16666e-06	0.00232282
4.1	0.00713424	4.16666e-06	0.00237255
4.11	0.00728775	4.16666e-06	0.00242372
4.12	0.00744579	4.16666e-06	0.00247641
4.13	0.0076086	4.16666e-06	0.00253068
4.14	0.00777643	4.16666e-06	0.00258662
4.15	0.00794955	4.16666e-06	0.00264433
4.16	0.00812825	4.16666e-06	0.0027039
4.17	0.00831285	4.16666e-06	0.00276543
4.18	0.00850368	4.16666e-06	0.00282904
4.19	0.00870109	4.16666e-06	0.00289485
4.2	0.00890549	4.16666e-06	0.00296298
4.21	0.00911729	4.16666e-06	0.00303358
4.22	0.00933694	4.16666e-06	0.0031068
4.23	0.00956493	4.16666e-06	0.00318279
4.24	0.0098018	4.16666e-06	0.00326175
4.25	0.0100481	4.16666e-06	0.00334386
4.26	0.0103045	4.16666e-06	0.00342933
4.27	0.0105717	4.16666e-06	0.0035184
4.28	0.0108504	4.16666e-06	0.0036113
4.29	0.0111415	4.16666e-06	0.00370833
4.3	0.0114458	4.16666e-06	0.00380976
4.31	0.0117644	4.16666e-06	0.00391595
4.32	0.0120982	4.16666e-06	0.00402724
4.33	0.0124486	4.16666e-06	0.00414404
4.34	0.0128169	4.16666e-06	0.0042668
4.35	0.0132045	4.16666e-06	0.00439602
4.36	0.0136132	4.16666e-06	0.00453223
4.37	0.0140447	4.16666e-06	0.00467606
4.38	0.0145011	4.16666e-06	0.00482819
4.39	0.0149847	4.16666e-06	0.0049894
4.4	0.0154982	4.16666e-06	0.00516056
4.41	0.0160444	4.16666e-06	0.00534266
4.42	0.0166269	4.16666e-06	0.00553682
4.43	0.0172494	4.16666e-06	0.00574433
4.44	0.0179164	4.16666e-06	0.00596664
4.45	0.0186329	4.16666e-06	0.00620547
4.46	0.0194048	4.16666e-06	0.00646278
4.47	0.0202389	4.16666e-06	0.00674084
4.48	0.0211434	4.16666e-06	0.00704234
4.49	0.0221277	4.16666e-06	0.00737045
4.5	0.0232031	4.16666e-06	0.00772892
4.51	0.0243831	4.16666e-06	0.00812225
4.52	0.025684	4.16666e-06	0.00855589
4.53	0.0271257	4.16666e-06	0.00903646
4.54	0.0287327	4.16666e-06	0.00957214
4.55	0.0305356	4.16666e-06	0.0101731
4.56	0.0325728	4.16666e-06	0.0108522
4.57	0.0348938	4.16666e-06	0.0116259
4.58	0.0375629	4.16666e-06	0.0125156
4.59	0.0406655	4.16666e-06	0.0135498
4.6	0.0443172	4.16666e-06	0.014767
4.61	0.0486789	4.16666e-06	0.0162209
4.62	0.0539812	4.16666e-06	0.0179884
4.63	0.0605665	4.16666e-06	0.0201835
4.64	0.0689667	4.16666e-06	0.0229836
4.65	0.0800543	4.16666e-06	0.0266796
4.66	0.0953685	4.16666e-06	0.0317843
4.67	0.1179	4.16666e-06	0.039295
4.68	0.154335	4.16666e-06	0.05144
4.69	0.223302	4.16666e-06	0.0744293
4.7	0.403577	4.16666e-06	0.134522
4.71	2.09294	4.16666e-06	0.697649
4.72	0.656907	4.16666e-06	0.218977
4.73	0.283865	4.16666e-06	0.0946283
4.74	0.181023	4.16666e-06	0.0603473
4.75	0.132859	4.16666e-06	0.0442925
4.76	0.104921	4.16666e-06	0.0349796
4.77	0.0866755	4.16666e-06	0.0288978
4.78	0.0738224	4.16666e-06	0.0246133
4.79	0.0642772	4.16666e-06	0.0214316
4.8	0.0569072	4.16666e-06	0.0189749
4.81	0.0510438	4.16666e-06	0.0170204
4.82	0.0462671	4.16666e-06	0.0154281
4.83	0.0422998	4.16666e-06	0.0141057
4.84	0.0389517	4.16666e-06	0.0129896
4.85	0.0360877	4.16666e-06	0.0120349
4.86	0.0336095	4.16666e-06	0.0112089
4.87	0.0314436	4.16666e-06	0.0104869
4.88	0.0295342	4.16666e-06	0.00985041
4.89	0.0278379	4.16666e-06	0.00928496
4.9	0.0263206	4.16666e-06	0.00877919
4.91	0.0249551	4.16666e-06	0.00832404
4.92	0.0237196	4.16666e-06	0.00791219
4.93	0.0225961	4.16666e-06	0.00753768
4.94	0.0215698	4.16666e-06	0.00719557
4.95	0.0206284	4.16666e-06	0.00688179
4.96	0.0197617	4.16666e-06	0.00659289
4.97	0.018961	4.16666e-06	0.00632597
4.98	0.0182189	4.16666e-06	0.00607858
4.99	0.0175289	4.16666e-06	0.0058486
5	0.0168858	4.16666e-06	0.00563422
5.01	0.0162847	4.16666e-06	0.00543385
5.02	0.0157215	4.16666e-06	0.00524614
5.03	0.0151928	4.16666e-06	0.00506988
5.04	0.0146952	4.16666e-06	0.00490403
5.05	0.0142262	4.16666e-06	0.00474766
5.06	0.013783	4.16666e-06	0.00459996
5.07	0.0133637	4.16666e-06	0.00446019
5.08	0.0129663	4.16666e-06	0.0043277
5.09	0.012589	4.16666e-06	0.00420192
5.1	0.0122302	4.16666e-06	0.00408233
5.11	0.0118886	4.16666e-06	0.00396846
5.12	0.0115628	4.16666e-06	0.00385988
5.13	0.0112519	4.16666e-06	0.00375622
5.14	0.0109546	4.16666e-06	0.00365713
5.15	0.0106701	4.16666e-06	0.00356229
5.16	0.0103975	4.16666e-06	0.00347143
5.17	0.010136	4.16666e-06	0.00338427
5.18	0.00988494	4.16666e-06	0.00330058
5.19	0.00964363	4.16666e-06	0.00322014
5.2	0.00941146	4.16666e-06	0.00314275
5.21	0.00918789	4.16666e-06	0.00306822
5.22	0.0089724	4.16666e-06	0.00299639
5.23	0.00876453	4.16666e-06	0.0029271
5.24	0.00856382	4.16666e-06	0.0028602
5.25	0.0083699	4.16666e-06	0.00279556
5.26	0.00818237	4.16666e-06	0.00273304
5.27	0.00800089	4.16666e-06	0.00267255
5.28	0.00782514	4.16666e-06	0.00261397
5.29	0.00765481	4.16666e-06	0.00255719
5.3	0.00748964	4.16666e-06	0.00250213
5.31	0.00732935	4.16666e-06	0.0024487
5.32	0.0071737	4.16666e-06	0.00239682
5.33	0.00702247	4.16666e-06	0.00234641
5.34	0.00687543	4.16666e-06	0.0022974
5.35	0.0067324	4.16666e-06	0.00224972
5.36	0.00659317	4.16666e-06	0.00220331
5.37	0.00645758	4.16666e-06	0.00215811
5.38	0.00632546	4.16666e-06	0.00211407
5.39	0.00619664	4.16666e-06	0.00207113
5.4	0.00607099	4.16666e-06	0.00202924
5.41	0.00594836	4.16666e-06	0.00198837
5.42	0.00582862	4.16666e-06	0.00194845
5.43	0.00571165	4.16666e-06	0.00190946
5.44	0.00559733	4.16666e-06	0.00187135
5.45	0.00548554	4.16666e-06	0.00183409
5.46	0.00537619	4.16666e-06	0.00179764
5.47	0.00526918	4.16666e-06	0.00176197
5.48	0.0051644	4.16666e-06	0.00172704
5.49	0.00506178	4.16666e-06	0.00169284
5.5	0.00496121	4.16666e-06	0.00165931
5.51	0.00486263	4.16666e-06	0.00162645
5.52	0.00476596	4.16666e-06	0.00159423
5.53	0.00467111	4.16666e-06	0.00156261
5.54	0.00457803	4.16666e-06	0.00153159
5.55	0.00448665	4.16666e-06	0.00150112
5.56	0.00439689	4.16666e-06	0.0014712
5.57	0.00430871	4.16666e-06	0.00144181
5.58	0.00422204	4.16666e-06	0.00141292
5.59	0.00413683	4.16666e-06	0.00138451
5.6	0.00405302	4.16666e-06	0.00135658
5.61	0.00397056	4.16666e-06	0.00132909
5.62	0.00388941	4.16666e-06	0.00130204
5.63	0.00380952	4.16666e-06	0.00127541
5.64	0.00373084	4.16666e-06	0.00124918
5.65	0.00365333	4.16666e-06	0.00122335
5.66	0.00357695	4.16666e-06	0.00119789
5.67	0.00350166	4.16666e-06	0.00117279
5.68	0.00342742	4.16666e-06	0.00114804
5.69	0.0033542	4.16666e-06	0.00112364
5.7	0.00328196	4.16666e-06	0.00109956
5.71	0.00321067	4.16666e-06	0.00107579
5.72	0.00314029	4.16666e-06	0.00105233
5.73	0.00307079	4.16666e-06	0.00102917
5.74	0.00300215	4.16666e-06	0.00100628
5.75	0.00293433	4.16666e-06	0.000983677
5.76	0.0028673	4.16666e-06	0.000961336
5.77	0.00280105	4.16666e-06	0.000939251
5.78	0.00273554	4.16666e-06	0.000917413
5.79	0.00267074	4.16666e-06	0.000895815
5.8	0.00260664	4.16666e-06	0.000874447
5.81	0.00254321	4.16666e-06	0.000853303
5.82	0.00248042	4.16666e-06	0.000832374
